Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 183,Forest Planning and Management,4
English (ENGLISH),ENGLISH 143D,Expository and Critical Writing,4
English (ENGLISH),ENGLISH 143E,Playwriting,4
English (ENGLISH),ENGLISH 143N,Prose Nonfiction,4
English (ENGLISH),ENGLISH 143T,Poetry Translation Workshop,4
English (ENGLISH),ENGLISH 152,Women Writers,4
English (ENGLISH),ENGLISH N152,Women Writers,3
English (ENGLISH),ENGLISH 160,Methods and Materials of Literary Criticism,4
English (ENGLISH),ENGLISH 161,Introduction to Literary Theory,4
English (ENGLISH),ENGLISH 165,Special Topics,4
English (ENGLISH),ENGLISH 165AC,Special Topics in American Cultures,4
English (ENGLISH),ENGLISH 166,Special Topics,4
English (ENGLISH),ENGLISH 166AC,Special Topics in American Cultures,4
Electrical Engineering (EL ENG),EL ENG C247B,Introduction to MEMS Design,4
Electrical Engineering (EL ENG),EL ENG W247B,Introduction to MEMS Design,4
Electrical Engineering (EL ENG),EL ENG C249,Embedded System Design: Modeling&#44; Analysis&#44; and Synthesis,4
Electrical Engineering (EL ENG),EL ENG C249A,Introduction to Embedded Systems,4
Electrical Engineering (EL ENG),EL ENG 290A,Advanced Topics in Electrical Engineering: Advanced Topics in Computer-Aided Design,1 - 3
Electrical Engineering (EL ENG),EL ENG 290B,Advanced Topics in Electrical Engineering: Advanced Topics in Solid State Devices,1 - 3
Electrical Engineering (EL ENG),EL ENG 290C,Advanced Topics in Electrical Engineering: Advanced Topics in Circuit Design,1 - 3
Electrical Engineering (EL ENG),EL ENG 290D,Advanced Topics in Electrical Engineering: Advanced Topics in Semiconductor Technology,1 - 3
Electrical Engineering (EL ENG),EL ENG 290F,Advanced Topics in Electrical Engineering: Advanced Topics in Photonics,1 - 3
Earth and Planetary Science (EPS),EPS C229,Introduction to Climate Modeling,3
Earth and Planetary Science (EPS),EPS 230,Radiation and Its Interactions with Climate,3
Economics (ECON),ECON 173,Economic Development Seminar,4
Economics (ECON),ECON 174,Global Poverty and Impact Evaluation,4
Economics (ECON),ECON C175,Economic Demography,3
Economics (ECON),ECON N175,Economic Demography,3
Economics (ECON),ECON C181,International Trade,4
Economics (ECON),ECON N181,International Trade,4
Economics (ECON),ECON 182,International Monetary Economics,4
Education (EDUC),EDUC 214,Human Development and Education Seminar,1
Education (EDUC),EDUC 215,Socialization Processes Within the Family,3
Education (EDUC),EDUC 221A,Towards Ambitious Instruction in Mathematics: Research Into Practice,3
Education (EDUC),EDUC 221C,Scientific Cognition: Development&#44; Learning&#44; and Instructional Design,3
Education (EDUC),EDUC 223B,Special Problems in Mathematics&#44; Science and Technology Education,2 - 6
Education (EDUC),EDUC 224A,Mathematical Thinking and Problem Solving,3
Education (EDUC),EDUC 224B,Paradigmatic Didactical Mathematical Problematic Situations,3
Education (EDUC),EDUC 224C,Gender&#44; Mathematics and Science,3
Education (EDUC),EDUC 224D,Survey of Current Research and Issues in Mathematics Education,3
Education (EDUC),EDUC 226,Constructive Epistemology,3
Education (EDUC),EDUC 228A,Qualitative Methodology,3
Education (EDUC),EDUC C229A,Proseminar: Problem Solving and Understanding,3
Education (EDUC),EDUC 229D,Discourse and Learning in Math and Science Classrooms,3
Education (EDUC),EDUC 229F,Conceptual Change,3
Education (EDUC),EDUC 231,Introduction to Secondary School,2
Education (EDUC),EDUC 235,Elementary Teaching in Mathematics and Science,3
Education (EDUC),EDUC 236A,Science Education for Elementary School Children,2
Education (EDUC),EDUC 236B,Elementary Teaching in Mathematics,3
Comparative Literature (COM LIT),COM LIT 152,The Middle Ages,4
Comparative Literature (COM LIT),COM LIT 153,The Renaissance,4
Comparative Literature (COM LIT),COM LIT 154,Eighteenth- and 19th-Century Literature,4
Comparative Literature (COM LIT),COM LIT 155,The Modern Period,4
Comparative Literature (COM LIT),COM LIT 156,Fiction and Culture of the Americas,4
Comparative Literature (COM LIT),COM LIT 165,Myth and Literature,4
Asian American Studies (ASAMST),ASAMST 197,Field Study in Asian American Communities,1 - 3
Asian American Studies (ASAMST),ASAMST 198,Supervised Group Study,1 - 3
Asian American Studies (ASAMST),ASAMST 199,Supervised Independent Study and Research,1 - 4
Computer Science (COMPSCI),COMPSCI 160,User Interface Design and Development,4
College Writing Program (COLWRIT),COLWRIT 9C,English for Specific Purposes: Academic Writing,3
College Writing Program (COLWRIT),COLWRIT 9D,English as a Second Language: English for Specific Purposes: Broadway Musicals,3
College Writing Program (COLWRIT),COLWRIT 9E,English as a Second Language: English for Specific Purposes: Business English,3
College Writing Program (COLWRIT),COLWRIT 9F,English as a Second Language: English for Specific Purposes: Business Speaking,3
College Writing Program (COLWRIT),COLWRIT 9G,English for Specific Purposes: Speaking About Consumer Culture,3
College Writing Program (COLWRIT),COLWRIT 9H,English as a Second Language: English for Specific Purposes: California History and Immigration,3
College Writing Program (COLWRIT),COLWRIT 9I,English for Specific Purposes: Communication Skills for Conflict Resolution,3
College Writing Program (COLWRIT),COLWRIT 9J,English for Specific Purposes: English Grammar and Academic Writing Style,3
College Writing Program (COLWRIT),COLWRIT 9K,English as a Second Language: English for Specific Purposes: International Human Rights,3
College Writing Program (COLWRIT),COLWRIT 9L,English as a Second Language: English for Specific Purposes: English Through Film,3
College Writing Program (COLWRIT),COLWRIT 9M,English as a Second Language: English for Specific Purposes: English Through Literature,3
College Writing Program (COLWRIT),COLWRIT 9N,English as a Second Language: English for Specific Purposes: Legal English and U.S. Law,3
College Writing Program (COLWRIT),COLWRIT 9O,English as a Second Language: English for Specific Purposes: English for Specific Purposes: Legal Writing,3
College Writing Program (COLWRIT),COLWRIT 9P,English for Specific Purposes: Conflict Resolution for Business&#44; Law&#44; and International Relations,3
College Writing Program (COLWRIT),COLWRIT 9Q,English for Specific Purposes: English through Playwriting,3
College Writing Program (COLWRIT),COLWRIT 9R,English as a Second Language: English for Specific Purposes: Oral Presentation,3
College Writing Program (COLWRIT),COLWRIT 9S,English as a Second Language: English for Specific Purposes: Pronunciation,3
Arabic (ARABIC),ARABIC 111A,Survey of Arabic Literature (in Arabic),3
Arabic (ARABIC),ARABIC 111B,Survey of Arabic Literature (in Arabic),3
Arabic (ARABIC),ARABIC H195,Senior Honors,2 - 4
Arabic (ARABIC),ARABIC 198,Directed Group Study for Upper Division Students,1 - 4
Arabic (ARABIC),ARABIC 199,Supervised Independent Study and Research,1 - 4
Arabic (ARABIC),ARABIC 200,Arabic Grammatical Tradition,3
Arabic (ARABIC),ARABIC 202,History of Arabic,3
Arabic (ARABIC),ARABIC 212,Topics in Modern Arabic Literature:  Poetry,3
Arabic (ARABIC),ARABIC 220,Seminar in Classical Arabic Literature,3
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 242,Quantitative Policy Analysis,3
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 249,Agricultural&#44; Food&#44; and Resource Policy Workshop,1
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC C251,Microeconomics of Development,3
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC C253,International Economic Development Policy,3
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 259,Rural Economic Development Workshop,1
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 261,Environmental and Resource Economics,3
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 262,Non-market Valuation,3
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 263,Dynamic Methods in Environmental and Resource Economics,3
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 264,Empirical Energy and Environmental Economics,3
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 269,Natural Resource Economics Workshop,1
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 298,Special Study for Graduate Students,1 - 6
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 299,Individual Research,1 - 12
Architecture (ARCH),ARCH 39A,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39B,Freshman/Sophomore Seminar,2 - 4
American Studies (AMERSTD),AMERSTD 10,Introduction to American Studies,4
History (HISTORY),HISTORY 154,Canada,4
History (HISTORY),HISTORY 155A,Medieval Europe: From the Late Empire to the Investiture Conflict,4
History (HISTORY),HISTORY 155B,Medieval Europe: From the Investiture Conflict to the Fifteenth Century,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C183,Forest Ecosystem Management,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 184,Agroforestry Systems,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 185,Applied Forest Ecology,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 186,Management and Conservation of Rangeland Ecosystems,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 187,Restoration Ecology,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 188,Case Histories in Wildlife Management,2
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 190,Seminar in Environmental Issues,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C191,The American Forest: Its Ecology&#44; History&#44; and Representation,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 192,Molecular Approaches to Environmental Problem Solving,2
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C193A,Environmental Education,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 194,Senior Seminar in Conservation and Resource Studies,2
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 194A,Senior Seminar in Conservation and Resource Studies,2
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 194B,Capstone Course in Society and Environment,1
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 195,Senior Thesis,3 - 4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM H196,Honors Research,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 197,Field Study in Environmental Science&#44; Policy&#44; and Management,1 - 3
English (ENGLISH),ENGLISH N166,Special Topics,3
English (ENGLISH),ENGLISH 170,Literature and the Arts,4
English (ENGLISH),ENGLISH 171,Literature and Sexual Identity,4
English (ENGLISH),ENGLISH 172,Literature and Psychology,4
English (ENGLISH),ENGLISH 173,The Language and Literature of Films,4
Electrical Engineering (EL ENG),EL ENG 290N,Advanced Topics in Electrical Engineering: Advanced Topics in System Theory,1 - 3
Electrical Engineering (EL ENG),EL ENG 290O,Advanced Topics in Electrical Engineering: Advanced Topics in Control,1 - 3
Electrical Engineering (EL ENG),EL ENG 290P,Advanced Topics in Electrical Engineering: Advanced Topics in Bioelectronics,1 - 3
Earth and Planetary Science (EPS),EPS 236,Geological Fluid Mechanics,4
Earth and Planetary Science (EPS),EPS C241,Stable Isotope Ecology,5
Earth and Planetary Science (EPS),EPS C242,Glaciology,4
Earth and Planetary Science (EPS),EPS C249,Solar System Astrophysics,3
Earth and Planetary Science (EPS),EPS 250,Advanced Topics in Earth and Environmental Sciences,3
Earth and Planetary Science (EPS),EPS 251,Carbon Cycle Dynamics,3
Earth and Planetary Science (EPS),EPS 254,Advanced Topics in Seismology and Geophysics,1
Earth and Planetary Science (EPS),EPS 255,Advanced Topics in Earth and Planetary Science,1
Earth and Planetary Science (EPS),EPS 256,Earthquake of the Week,2
Earth and Planetary Science (EPS),EPS 260,Research in Earth Science,2
Earth and Planetary Science (EPS),EPS 271,Field Geology and Digital Mapping,4
Economics (ECON),ECON 191,Topics in Economic Research,4
Economics (ECON),ECON H195A,Senior Honors Thesis,1 - 3
Economics (ECON),ECON H195AS,Senior Honors Thesis,1 - 3
Education (EDUC),EDUC 240A,Language Study for Educators,3
Education (EDUC),EDUC 240B,Theoretical Issues in the Study of Literacy,3
Education (EDUC),EDUC 240C,Issues in First and Second Language Acquisition,3
Education (EDUC),EDUC 240D,Foundations of Curriculum Theory in the United States: A Survey,3
Education (EDUC),EDUC 241B,Language Socialization,3
Education (EDUC),EDUC 241C,Narrative across Learning Contexts,3
Education (EDUC),EDUC 241D,Perspectives on Classroom Discourse,3
Education (EDUC),EDUC 241E,Design&#44; Practice&#44; and Policy in Educational Settings for English Language Learners,3
Education (EDUC),EDUC 244B,Methods for Teaching English in the Secondary Schools,4
Education (EDUC),EDUC 244C,Methods for Teaching English in the Secondary Schools,3
Education (EDUC),EDUC 245A,Approaches in Teaching English as a Second Language,3
Comparative Literature (COM LIT),COM LIT 170,Special Topics in Comparative Literature,1 - 4
Comparative Literature (COM LIT),COM LIT 171,Topics in Modern Greek Literature,4
Comparative Literature (COM LIT),COM LIT 190,Senior Seminar in Comparative Literature,4
Comparative Literature (COM LIT),COM LIT H195,Honors Course,1 - 4
Comparative Literature (COM LIT),COM LIT 198,Directed Group Study,1 - 4
Comparative Literature (COM LIT),COM LIT 199,Supervised Independent Study and Research,1 - 4
Comparative Literature (COM LIT),COM LIT 200,Approaches to Comparative Literature,4
Comparative Literature (COM LIT),COM LIT 201,Proseminar,1
Comparative Literature (COM LIT),COM LIT 202B,Approaches to Genre: Lyric Poetry,4
Comparative Literature (COM LIT),COM LIT 202C,Approaches to Genre: The Novel,4
Comparative Literature (COM LIT),COM LIT 210,Studies in Ancient Literature,4
Comparative Literature (COM LIT),COM LIT 212,Studies in Medieval Literature,4
Comparative Literature (COM LIT),COM LIT 215,Studies in Renaissance Literature,4
Computer Science (COMPSCI),COMPSCI 161,Computer Security,4
Computer Science (COMPSCI),COMPSCI 162,Operating Systems and System Programming,4
Computer Science (COMPSCI),COMPSCI 164,Programming Languages and Compilers,4
Computer Science (COMPSCI),COMPSCI 168,Introduction to the Internet: Architecture and Protocols,4
Computer Science (COMPSCI),COMPSCI 169,Software Engineering,4
Computer Science (COMPSCI),COMPSCI 170,Efficient Algorithms and Intractable Problems,4
College Writing Program (COLWRIT),COLWRIT 9T,English for Specific Purposes: English through Sports and Games,3
College Writing Program (COLWRIT),COLWRIT 9U,English as a Second Language: English for Specific Purposes: Television&#44; Culture&#44; and Communication,3
College Writing Program (COLWRIT),COLWRIT 9V,English as a Second Language: English for Specific Purposes: English for Science and Engineering,3
College Writing Program (COLWRIT),COLWRIT 9W,English for Specific Purposes: English for Speech and Debate,3
College Writing Program (COLWRIT),COLWRIT W9,English as a Second Language: English for Specific Purposes,2
College Writing Program (COLWRIT),COLWRIT 10A,Introduction to Public Speaking,3
Arabic (ARABIC),ARABIC 245,Seminar: Modernist Arabic Poetics,3
Arabic (ARABIC),ARABIC 298,Seminar,1 - 4
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 375,Professional Preparation: Teaching of Environmental Economics and Policy,1 - 6
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 400,Professional Training in Research Methodology,1 - 6
Agricultural and Resource Economics (A&#44;RESEC),A&#44;RESEC 602,Individual Study for Doctoral Students,1 - 12
Architecture (ARCH),ARCH 39C,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39D,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39E,Freshman/Sophomore Seminar,2 - 4
American Studies (AMERSTD),AMERSTD 10AC,Introduction to American Studies,4
American Studies (AMERSTD),AMERSTD C10,Introduction to American Studies: Hollywood: the Place&#44; the Industry&#44; the Fantasy,4
American Studies (AMERSTD),AMERSTD 24,Freshman Seminar,1
American Studies (AMERSTD),AMERSTD 98,Directed Group Study,1 - 4
American Studies (AMERSTD),AMERSTD 99,Supervised Independent Study and Research,1 - 4
American Studies (AMERSTD),AMERSTD 101,Examining U.S. Cultures in Time,4
American Studies (AMERSTD),AMERSTD 101AC,Examining U.S. Cultures in Time,4
American Studies (AMERSTD),AMERSTD 102,Examining U.S. Cultures in Place,4
American Studies (AMERSTD),AMERSTD 110,Special Topics in American Studies,3 or 4
African American Studies (AFRICAM),AFRICAM R1A,Freshman Composition,4
Anthropology (ANTHRO),ANTHRO 1,Introduction to Biological Anthropology,4
History (HISTORY),HISTORY C157,The Renaissance and the Reformation,4
History (HISTORY),HISTORY 158A,Modern Europe: Old Regime and Revolutionary Europe&#44; 1715-1815,4
History (HISTORY),HISTORY 158B,Modern Europe: Europe in the 19th Century,4
History (HISTORY),HISTORY 158C,Modern Europe: Old and New Europe&#44; 1914-Present,4
History (HISTORY),HISTORY N158C,Old and New Europe&#44; 1914-Present,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 198,Directed Group Studies for Advanced Undergraduates,1 - 3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 198BC,Berkeley Connect,1
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 199,Supervised Independent Study and Research,1 - 4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C200,Principles of Phylogenetics,4
English (ENGLISH),ENGLISH N173,The Language and Literature of Films,3
English (ENGLISH),ENGLISH 174,Literature and History,4
English (ENGLISH),ENGLISH 175,Literature and Disability,4
English (ENGLISH),ENGLISH 176,Literature and Popular Culture,4
English (ENGLISH),ENGLISH N176,Literature and Popular Culture,3
English (ENGLISH),ENGLISH 177,Literature and Philosophy,4
English (ENGLISH),ENGLISH N177,Literature and Philosophy,3
English (ENGLISH),ENGLISH 178,British and American Folklore,4
English (ENGLISH),ENGLISH 179,Literature and Linguistics,4
English (ENGLISH),ENGLISH 180A,Autobiography,4
English (ENGLISH),ENGLISH 180C,Comedy,4
English (ENGLISH),ENGLISH 180E,The Epic,4
English (ENGLISH),ENGLISH 180H,Short Story,4
English (ENGLISH),ENGLISH 180J,The Essay,4
Electrical Engineering (EL ENG),EL ENG 290Q,Advanced Topics in Electrical Engineering: Advanced Topics in Communication Networks,1 - 3
Electrical Engineering (EL ENG),EL ENG 290S,Advanced Topics in Electrical Engineering: Advanced Topics in Communications and Information Theory,1 - 3
Electrical Engineering (EL ENG),EL ENG 290T,Advanced Topics in Electrical Engineering: Advanced Topics in Signal Processing,1 - 3
Electrical Engineering (EL ENG),EL ENG W290C,Advanced Topics in Circuit Design,3
Electrical Engineering (EL ENG),EL ENG 290Y,Advanced Topics in Electrical Engineering: Organic Materials in Electronics,3
Electrical Engineering (EL ENG),EL ENG C291,Control and Optimization of Distributed Parameters Systems,3
Electrical Engineering (EL ENG),EL ENG C291E,Hybrid Systems and Intelligent Control,3
Electrical Engineering (EL ENG),EL ENG 298,Group Studies&#44; Seminars&#44; or Group Research,1 - 4
Electrical Engineering (EL ENG),EL ENG 299,Individual Research,1 - 12
Electrical Engineering (EL ENG),EL ENG 375,Teaching Techniques for Electrical Engineering,1
Electrical Engineering (EL ENG),EL ENG 602,Individual Study for Doctoral Students,1 - 8
Earth and Planetary Science (EPS),EPS C276,Seismic Hazard Analysis and Design Ground Motions,3
Earth and Planetary Science (EPS),EPS 280,Research,2 - 12
Economics (ECON),ECON H195B,Senior Honors Thesis,1 - 3
Economics (ECON),ECON H195BS,Senior Honors Thesis,1 - 3
Economics (ECON),ECON 196,Special Topics in Economics,1 - 4
Economics (ECON),ECON 197,Field Studies,1 - 4
Economics (ECON),ECON 198,Directed Group Study,1 - 4
Economics (ECON),ECON 199,Supervised Independent Study and Research,1 - 4
Economics (ECON),ECON 201A,Economic Theory,4
Economics (ECON),ECON 201B,Economic Theory,4
Education (EDUC),EDUC 246A,Teaching Linguistic and Cultural Minority Students,1 - 3
Education (EDUC),EDUC 247C,New Literacies of Digital Youth,3
Education (EDUC),EDUC 249A,Strategies for Teaching Students with Reading/Language Arts Difficulties,3
Education (EDUC),EDUC 249B,Evaluation and Assessment in Reading and Literacy Instruction,3
Comparative Literature (COM LIT),COM LIT C221,Aesthetics as Critique,4
Comparative Literature (COM LIT),COM LIT 223,Studies in the 19th Century,4
Comparative Literature (COM LIT),COM LIT 225,Studies in Symbolist and Modern Literature,4
Comparative Literature (COM LIT),COM LIT 227,Studies in Contemporary Literature,4
Comparative Literature (COM LIT),COM LIT 232,Studies in Near Eastern-Western Literary Relations,4
Comparative Literature (COM LIT),COM LIT 240,Studies in the Relations Between Literature and the Other Arts,4
Comparative Literature (COM LIT),COM LIT 250,Studies in Literary Theory,4
Comparative Literature (COM LIT),COM LIT 254,Studies in East-West Literary Relations,4
Comparative Literature (COM LIT),COM LIT 258,Studies in Philosophy and Literature,4
Comparative Literature (COM LIT),COM LIT 260,Problems in Literary Translation,4
Comparative Literature (COM LIT),COM LIT 265,Gender&#44; Sexuality&#44; and Culture,4
Comparative Literature (COM LIT),COM LIT 266,Nationalism&#44; Colonialism&#44; and Culture,4
Comparative Literature (COM LIT),COM LIT 298,Special Study,1 - 4
Comparative Literature (COM LIT),COM LIT N298,Special Study,2 - 4
Comparative Literature (COM LIT),COM LIT 299,Directed Research,1 - 12
Computer Science (COMPSCI),COMPSCI 172,Computability and Complexity,4
Computer Science (COMPSCI),COMPSCI 174,Combinatorics and Discrete Probability,4
Computer Science (COMPSCI),COMPSCI 176,Algorithms for Computational Biology,4
Computer Science (COMPSCI),COMPSCI 184,Foundations of Computer Graphics,4
Computer Science (COMPSCI),COMPSCI 186,Introduction to Database Systems,4
Computer Science (COMPSCI),COMPSCI 188,Introduction to Artificial Intelligence,4
Computer Science (COMPSCI),COMPSCI 189,Introduction to Machine Learning,4
Computer Science (COMPSCI),COMPSCI C191,Quantum Information Science and Technology,3
Computer Science (COMPSCI),COMPSCI 194,Special Topics,1 - 4
Computer Science (COMPSCI),COMPSCI 195,Social Implications of Computer Technology,1
Computer Science (COMPSCI),COMPSCI H195,Honors Social Implications of Computer Technology,3
Computer Science (COMPSCI),COMPSCI H196A,Senior Honors Thesis Research,1 - 4
Computer Science (COMPSCI),COMPSCI H196B,Senior Honors Thesis Research,1 - 4
College Writing Program (COLWRIT),COLWRIT 10B,Advanced Public Speaking,3
College Writing Program (COLWRIT),COLWRIT 20,Communicating in Class: Advanced Listening and Speaking for International Students,3
College Writing Program (COLWRIT),COLWRIT 21,Advanced Listening and Speaking for International Students: Conflict Management for Academic Success at the University,3
College Writing Program (COLWRIT),COLWRIT 25AC,Reading in and about U.S. Education Institutions,3
College Writing Program (COLWRIT),COLWRIT 50AC,Researching Water in the West: Its Presence&#44; Its Absence&#44; and Its Consequences for the Peoples of California,3
College Writing Program (COLWRIT),COLWRIT 98,Directed Group Study,1 - 4
College Writing Program (COLWRIT),COLWRIT 99,Supervised Independent Study,1 - 4
College Writing Program (COLWRIT),COLWRIT 105,Intermediate Writing: Finding Your Voice with Others,3
College Writing Program (COLWRIT),COLWRIT 106,Intermediate Composition: Argument in the Disciplines,3
College Writing Program (COLWRIT),COLWRIT 108,Advanced Composition: New Media,3
College Writing Program (COLWRIT),COLWRIT 110,Advanced Composition: Challenging Writing,4
College Writing Program (COLWRIT),COLWRIT 121,Issues in Teaching English Internationally,3
College Writing Program (COLWRIT),COLWRIT 130,Introduction to the Craft of Creative Writing,4
College Writing Program (COLWRIT),COLWRIT 131,Introduction to the Craft of Creative Nonfiction,3
Architecture (ARCH),ARCH 39F,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39G,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39H,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39I,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39J,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39K,Freshman/Sophomore Seminar,2 - 4
American Studies (AMERSTD),AMERSTD H110,Honors Seminar: Special Topics in American Studies,3
American Studies (AMERSTD),AMERSTD C111A,Architecture in Depression and War,4
American Studies (AMERSTD),AMERSTD C111E,Topics in American Studies,4
American Studies (AMERSTD),AMERSTD C112A,American Cultural Landscapes&#44; 1600 to 1900,4
American Studies (AMERSTD),AMERSTD C112B,American Cultural Landscapes&#44; 1900 to Present,4
American Studies (AMERSTD),AMERSTD C112F,The American Forest: Its Ecology&#44; History&#44; and Representation,4
American Studies (AMERSTD),AMERSTD C115,The American Detective in Fiction&#44; Film&#44; and Television,4
African American Studies (AFRICAM),AFRICAM R1AN,Reading and Composition,3
African American Studies (AFRICAM),AFRICAM R1B,Freshman Composition,4
African American Studies (AFRICAM),AFRICAM 4A,Africa: History and Culture,4
African American Studies (AFRICAM),AFRICAM 4B,Africa: History and Culture,4
African American Studies (AFRICAM),AFRICAM N4A,Africa: History and Culture,3
African American Studies (AFRICAM),AFRICAM 5A,African American Life and Culture in the United States,4
African American Studies (AFRICAM),AFRICAM 5B,African American Life and Culture in the United States,4
African American Studies (AFRICAM),AFRICAM 7A,Elementary Wolof,4
Anthropology (ANTHRO),ANTHRO N1,Introduction to Physical Anthropology,4
Anthropology (ANTHRO),ANTHRO 2,Introduction to Archaeology,4
Anthropology (ANTHRO),ANTHRO 2AC,Introduction to Archaeology,4
Anthropology (ANTHRO),ANTHRO 3,Introduction to Social and Cultural Anthropology,4
Anthropology (ANTHRO),ANTHRO 3AC,Introduction to Social/Cultural Anthropology (American Cultures),4
Anthropology (ANTHRO),ANTHRO N3,Introduction to Social and Cultural Anthropology,4
History (HISTORY),HISTORY 159A,European Economic History,4
History (HISTORY),HISTORY 159B,European Economic History,4
History (HISTORY),HISTORY 160,The International Economy of the 20th Century,4
History (HISTORY),HISTORY N160,The International Economy of the 20th Century,4
History (HISTORY),HISTORY 162A,Europe and the World: Wars&#44; Empires&#44; Nations 1648-1914,4
History (HISTORY),HISTORY 162B,War and Peace: International Relations since 1914,4
History (HISTORY),HISTORY N162A,Europe and the World: Wars&#44; Empires&#44; Nations 1648-1914,4
History (HISTORY),HISTORY 163A,Modern European Intellectual History: European Intellectual History from the Enlightenment to 1870,4
History (HISTORY),HISTORY 163B,Modern European Intellectual History: European Intellectual History&#44; 1870 to the Present,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 201A,Research Approaches in Environmental Science&#44; Policy&#44; and Management,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 201C,Environmental Forum,1
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 201S,Environmental Science&#44; Policy&#44; and Management Colloquium,1
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C204,Research Reviews in Animal Behavior: Behavior Review,1
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C205,Quantitative Methods for Ecological and Environmental Modeling,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 206,Animal Communication,2
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 209,Pathogen and Disease Ecology,1
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 210,Spatial Data Analysis for Natural Resources,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C211,Modeling Ecological and Meteorological Phenomena,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 215,Hierarchical Statistical Modeling in Environmental Science,2
English (ENGLISH),ENGLISH 180L,Lyric Verse,4
English (ENGLISH),ENGLISH 180N,The Novel,4
English (ENGLISH),ENGLISH N180A,Autobiography,3
English (ENGLISH),ENGLISH N180H,Short Story,3
English (ENGLISH),ENGLISH N180Z,Science Fiction,3
English (ENGLISH),ENGLISH 180R,The Romance,4
English (ENGLISH),ENGLISH 180S,Satire,4
English (ENGLISH),ENGLISH 180T,Tragedy,4
English (ENGLISH),ENGLISH 180Z,Science Fiction,4
English (ENGLISH),ENGLISH 190,Research Seminar,4
English (ENGLISH),ENGLISH H195A,Honors Course,4
English (ENGLISH),ENGLISH H195B,Honors Course,4
English (ENGLISH),ENGLISH 198,Directed Group Study,1 - 4
Earth and Planetary Science (EPS),EPS 290,Seminar,2 - 6
Economics (ECON),ECON 202A,Macroeconomic Theory,4
Economics (ECON),ECON 202B,Macroeconomic Theory,4
Economics (ECON),ECON 204,Mathematical Tools for Economics,3
Economics (ECON),ECON 206,Mechanism Design and Agency Theory,3
Economics (ECON),ECON 207A,Mathematical Economics,3
Economics (ECON),ECON 207B,Mathematical Economics,3
